2.5 0.143276 0.143276 2 1 0
2.53785 0.156163 0.156163 1 1 0
2.56564 0.167418 0.167418 1 1 0
2.60571 0.18775 0.18775 1 1 0
2.65826 0.22939 0.22939 1 1 0
2.69535 0.289206 0.289206 1 1 0
2.69796 0.295086 0.295086 2 1 0
2.72399 0.346548 0.346548 2 1 0
2.75907 0.386052 0.386052 2 1 0
2.80405 0.417342 0.417342 2 1 0
2.8576 0.444455 0.444455 2 1 0
2.91399 0.467967 0.467967 2 1 0
2.97146 0.489596 0.489596 2 1 0
3.02925 0.510665 0.510665 2 1 0
3.08671 0.532308 0.532308 2 1 0
3.14309 0.555855 0.555855 2 1 0
3.19721 0.583394 0.583394 2 1 0
3.24679 0.619154 0.619154 2 1 0
3.28731 0.672966 0.672966 2 1 0
3.30202 0.70489 0.70489 2 1 0
3.35519 0.783985 0.783985 1 1 0
3.44069 0.83531 0.83531 1 1 0
3.53551 0.866966 0.866966 1 1 0
3.63303 0.889074 0.889074 1 1 0
3.73164 0.905727 0.905727 1 1 0
3.83077 0.918857 0.918857 1 1 0
3.9302 0.929525 0.929525 1 1 0
4.02981 0.938374 0.938374 1 1 0
4.12953 0.945829 0.945829 1 1 0
4.22932 0.952183 0.952183 1 1 0
4.32918 0.957648 0.957648 1 1 0
4.42906 0.962383 0.962383 1 1 0
4.52898 0.96651 0.96651 1 1 0
4.62891 0.970125 0.970125 1 1 0
4.72886 0.973305 0.973305 1 1 0
4.82882 0.976111 0.976111 1 1 0
4.92879 0.978596 0.978596 1 1 0
5.02877 0.980801 0.980801 1 1 0
2.5 0.143276 0.143276 2 1 0
2.46156 0.132253 0.132253 1 1 0
2.43246 0.124948 0.124948 1 1 0
2.38853 0.115224 0.115224 1 1 0
2.32218 0.102816 0.102816 1 1 0
2.2233 0.0879377 0.0879377 1 1 0
2.12401 0.0760282 0.0760282 1 1 0
2.02449 0.0662517 0.0662517 1 1 0
1.92482 0.0580801 0.0580801 1 1 0
1.82506 0.0511571 0.0511571 1 1 0
1.72524 0.0452305 0.0452305 1 1 0
1.62537 0.0401149 0.0401149 1 1 0
1.52547 0.0356699 0.0356699 1 1 0
1.42554 0.0317864 0.0317864 1 1 0
1.3256 0.028378 0.028378 1 1 0
1.22565 0.025375 0.025375 1 1 0
1.12568 0.0227208 0.0227208 1 1 0
1.02571 0.0203683 0.0203683 1 1 0
0.925731 0.0182781 0.0182781 1 1 0
0.825749 0.0164172 0.0164172 1 1 0
0.725763 0.0147574 0.0147574 1 1 0
0.625774 0.0132748 0.0132748 1 1 0
0.525782 0.0119484 0.0119484 1 1 0
0.425789 0.0107605 0.0107605 1 1 0
0.325795 0.00969534 0.00969534 1 1 0
0.2258 0.00873942 0.00873942 1 1 0
0.125803 0.00788079 0.00788079 1 1 0
0.0258062 0.00710897 0.00710897 1 1 0
-0.0741915 0.00641471 0.00641471 1 1 0
2.69797 0.295086 0.295086 4 2 0
2.69808 0.323214 0.268913 3 2 0
2.69851 0.357256 0.241634 3 2 0
2.69918 0.396085 0.21472 3 2 0
2.6999 0.439478 0.189056 3 2 0
2.70072 0.486997 0.165913 3 2 0
2.70186 0.538526 0.145882 3 2 0
2.70368 0.595772 0.12923 3 2 0
2.70706 0.658625 0.116727 3 2 0
2.71448 0.718836 0.10909 3 2 0
2.72904 0.762388 0.106653 3 2 0
2.75004 0.789849 0.10735 3 2 0
2.77637 0.808895 0.109153 3 2 0
2.80776 0.824293 0.111319 3 2 0
2.84421 0.836748 0.114442 3 2 0
2.88578 0.847171 0.118696 3 2 0
2.93269 0.857098 0.124356 3 2 0
2.98512 0.865791 0.129503 3 2 0
3.04263 0.873313 0.138681 3 2 0
3.09984 0.880359 0.14924 3 2 0
3.15581 0.885958 0.163406 3 2 0
3.20937 0.890531 0.183399 3 2 0
3.25787 0.893224 0.218391 3 2 0
3.29198 0.88525 0.32943 3 2 0
3.29724 0.863782 0.429868 3 2 0
3.29928 0.83407 0.513275 3 2 0
3.3008 0.785998 0.602671 3 2 0
3.30165 0.750211 0.653288 3 2 0
3.30204 0.708887 0.700949 3 2 0
3.30079 0.786456 0.601778 3 2 0
